1 69.841
2 74.603
3 78.73
4 80.952
5 82.857
10 85.714
15 86.984
20 87.619
25 88.254
30 88.571
35 89.206
40 89.524
45 89.524
50 91.111
55 91.111
60 92.063
65 92.698
70 93.016
75 93.016
80 93.016
85 93.651
90 93.651
95 93.651
100 93.651
